index,text,author_is_TW
8193,"My head started to work. The old grievance. Well, it was a rotten way to be wounded and flying on a joke front like the Italian. In the Italian hospital we were going to form a society. It had a funny name in Italian. I wonder what became of the others, the Italians. That was in the Ospedale Maggiore in Milano, Padiglione Ponte. The next building was the Padiglione Zonda. There was a statue of Ponte, or maybe it was Zonda. That was where the liaison colonel came to visit me. That was funny. That was about the first funny thing. I was all bandaged up. But they had told him about it. Then he made that wonderful speech: “You, a foreigner, an Englishman” (any foreigner was an Englishman) “have given more than your life.” What a speech! I would like to have it illuminated to hang in the office. He never laughed. He was putting himself in my place, I guess. “Che mala fortuna! Che mala fortuna!”",0
8893,"“He’d be good, you know,” Brett said. “He writes a good letter.” “I know,” I said. “He wrote me from San Sebastian.”",0
4380,"Well, you can't be too sure of that,"" said George, shaking his head dubiously. Maybe I'm wrong,"" he went on, pausing and frowning thoughtfully, ""but I don't think the Stock Market crash and the bank failure in Libya Hill were isolated events. I'm coming to feel,"" he said, ""that we may be up against something new--something that's going to cut deeper than anything America has experienced before. The papers are beginning to take it seriously. They're calling it a depression. Everybody seems to be scared. Oh, pshaw!"" said Randy with a laugh.",1
1765,"And these buffooneries--a little cruel, but only with the cruelty of vacant laughter, and a part of the schedule of rough humor in an American college--salty, extravagant, and national--opened deep wounds in him, which his companions hardly suspected. He was conspicuous at once not only because of his blunders, but also because of his young wild child's face, and his great raw length of body, with the bounding scissor legs. The undergraduates passed him in grinning clusters: he saluted them obediently, but with a sick heart. And the smug smiling faces of his own classmen, the wiser Freshmen, complacently guiltless of his own mistakes, touched him at moments with insane fury.",1
9091,"“Jake,” Mike said. He was almost crying. “You know I’m right. Listen, you!” He turned to Cohn: “Go away! Go away now!”",0
2155,"He sat beside her once more; she clasped him tightly as if he had been a child. My dear, my dear! Don't forget me ever! Never.  Come back.",1
9076,"He’s waiting to marry this lady.” “Tell him bulls have no balls!” Mike shouted, very drunk, from the other end of the table.",0
5790,"Jake felt his lips tremble with a sudden feeling of gratefulness. But he couldn't accept. 'Thanks,' he said. 'I already got a place.'",0
745,"He pressed his high knees uncomfortably against the bottom of his desk, grew nostalgic on his dreams. Bessie Barnes scrawled vigorously two rows away, displaying her long full silken leg. Open for me the gates of delight. Behind her sat a girl named Ruth, dark, with milk-white skin, eyes as gentle as her name, and thick black hair, parted in middle. He thought of a wild life with Bessie and of a later resurrection, a pure holy life, with Ruth.",1
843,"But he saw hopefully that he never learned--that what remained was the tinsel and the gold. He was so bitter with his tongue because his heart believed so much. The merciless brain lay coiled and alert like a snake: it saw every gesture, every quick glance above his head, the shoddy scaffolding of all reception. But these people existed for him in a world remote from human error. He opened one window of his heart to Margaret, together they entered the sacred grove of poetry; but all dark desire, the dream of fair forms, and all the misery, drunkenness, and disorder of his life at home he kept fearfully shut. He was afraid they would hear. Desperately he wondered how many of the boys had heard of it. And all the facts that levelled Margaret down to life, that plunged her in the defiling stream of life, were as unreal and horrible as a nightmare.",1
4285,"--No, he had no idea how he had got there--walked it, he supposed--the City Hall was only twenty yards away. --No, he couldn't say why His Honour should have picked that spot to blow his brains out--there was no accounting for tastes--but if a man wanted to do it, that was probably as good a place as any. So it was that weak, easy-going, procrastinating, good-natured Baxter Kennedy, Mayor of Libya Hill, was found--all that was left of him--in darkness, by an evil old blind man.",1
8807,"“Your friend, is he aficionado, too?” Montoya smiled at Bill. “Yes. He came all the way from New York to see the San Fermines.”",0
3625,"Now that's a good one! Could her husband think of a thing like that? No!"" he cried suddenly, shaking his head with a scornful laugh and waving a plump forefinger sideways before him. Her husband is not smart enough! he cried. He is not good enough! He's nothing but a business man! He can't appreciate her!""--and all at once, to her amazement, she saw that his eyes were shot with tears, and that the lenses of his spectacles were being covered with a film of mist.",1
