"season_name","season","episode","day","episode_title","challenge_name","challenge_type","outcome_type","challenge_id","winner_ids","winner_names","winner_tribes","winner_statuses"
"Survivor: Blood vs. Water",27,11,29,"Gloves Come Off","Block It Out","Duel","Individual","CH0782","c(""292"", ""32"")","c(""Laura M."", ""Tina"")","c(""NA"", ""NA"")","c(""Winner"", ""Winner"")"
"Survivor: Blood vs. Water",27,12,32,"Rustle Feathers","Ram-Ball On","Reward and Immunity","Individual","CH0860","10","Gervase","NA","Winner"
"Survivor: Blood vs. Water",27,12,32,"Rustle Feathers","Ram-Ball On","Reward","Individual","CH0860","c(""358"", ""274"")","c(""Monica"", ""Tyson"")","c(""NA"", ""NA"")","c(""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Blood vs. Water",27,12,32,"Rustle Feathers","House of Cards","Duel","Individual","CH0131","c(""292"", ""32"")","c(""Laura M."", ""Tina"")","c(""NA"", ""NA"")","c(""Winner"", ""Winner"")"
"Survivor: Blood vs. Water",27,13,35,"Out On a Limb","Strung Out","Reward and Immunity","Individual","CH0395","406","Ciera","NA","Winner"
"Survivor: Blood vs. Water",27,13,35,"Out On a Limb","Strung Out","Reward","Individual","CH0395","405","Hayden","NA","Chosen to participate"
"Survivor: Blood vs. Water",27,13,35,"Out On a Limb","Jail Break","Duel","Individual","CH0730","c(""292"", ""32"")","c(""Laura M."", ""Tina"")","c(""NA"", ""NA"")","c(""Winner"", ""Winner"")"
"Survivor: Blood vs. Water",27,14,37,"It's My Night","A Bit Tipsy","Immunity","Individual","CH0062","274","Tyson","NA","Winner"
"Survivor: Blood vs. Water",27,14,37,"It's My Night","A Leg Up","Duel","Individual","CH0751","32","Tina","NA","Winner"
"Survivor: Blood vs. Water",27,14,38,"It's My Night","Out on a Limb","Immunity","Individual","CH0054","274","Tyson","NA","Winner"
"Survivor: Cagayan",28,1,3,"Hot Girl With a Grudge","Cell Block Sea","Reward and Immunity","Tribal","CH0836","c(""409"", ""413"", ""415"", ""416"", ""417"", ""418"")","c(""Brice"", ""Alexis"", ""Morgan"", ""LJ"", ""Jeremiah"", ""Jefra"")","c(""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,1,6,"Hot Girl With a Grudge","Cell Block Sea","Reward and Immunity","Tribal","CH0836","c(""411"", ""412"", ""414"", ""420"", ""423"", ""424"")","c(""Cliff"", ""Lindsey"", ""Sarah"", ""Trish"", ""Woo"", ""Tony"")","c(""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,1,3,"Hot Girl With a Grudge","Draggin' the Dragon","Reward and Immunity","Tribal","CH0837","c(""409"", ""413"", ""415"", ""416"", ""417"", ""418"")","c(""Brice"", ""Alexis"", ""Morgan"", ""LJ"", ""Jeremiah"", ""Jefra"")","c(""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,1,6,"Hot Girl With a Grudge","Draggin' the Dragon","Reward and Immunity","Tribal","CH0837","c(""411"", ""412"", ""414"", ""420"", ""423"", ""424"")","c(""Cliff"", ""Lindsey"", ""Sarah"", ""Trish"", ""Woo"", ""Tony"")","c(""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,2,8,"Cops-R-Us","Fire Fighter","Reward and Immunity","Tribal","CH0399","c(""411"", ""412"", ""414"", ""420"", ""423"", ""424"", ""410"", ""422"", ""421"", ""419"")","c(""Cliff"", ""Lindsey"", ""Sarah"", ""Trish"", ""Woo"", ""Tony"", ""J'Tia"", ""Kass"", ""Spencer"", ""Tasha"")","c(""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Luzon"", ""Luzon"", ""Luzon"", ""Luzon"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,3,11,"Our Time to Shine","Dive Masters","Immunity","Tribal","CH0388","c(""413"", ""415"", ""416"", ""417"", ""418"", ""411"", ""412"", ""414"", ""420"", ""423"", ""424"")","c(""Alexis"", ""Morgan"", ""LJ"", ""Jeremiah"", ""Jefra"", ""Cliff"", ""Lindsey"", ""Sarah"", ""Trish"", ""Woo"", ""Tony"")","c(""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,3,11,"Our Time to Shine","Blind Leading the Blind","Reward","Tribal","CH0631","c(""413"", ""415"", ""416"", ""417"", ""418"", ""411"", ""412"", ""414"", ""420"", ""423"", ""424"")","c(""Alexis"", ""Morgan"", ""LJ"", ""Jeremiah"", ""Jefra"", ""Cliff"", ""Lindsey"", ""Sarah"", ""Trish"", ""Woo"", ""Tony"")","c(""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,4,14,"Odd One Out","Gatecrasher","Immunity","Tribal","CH0562","c(""413"", ""414"", ""415"", ""417"", ""419"", ""421"", ""422"")","c(""Alexis"", ""Sarah"", ""Morgan"", ""Jeremiah"", ""Tasha"", ""Spencer"", ""Kass"")","c(""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"", ""Aparri"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,4,14,"Odd One Out","Kicking and Screaming","Reward","Tribal","CH0599","c(""411"", ""412"", ""416"", ""418"", ""420"", ""423"", ""424"")","c(""Cliff"", ""Lindsey"", ""LJ"", ""Jefra"", ""Trish"", ""Woo"", ""Tony"")","c(""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,5,14,"We Found Our Zombies","Styx","Immunity","Tribal","CH0530","c(""411"", ""412"", ""416"", ""418"", ""420"", ""423"", ""424"")","c(""Cliff"", ""Lindsey"", ""LJ"", ""Jefra"", ""Trish"", ""Woo"", ""Tony"")","c(""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,5,16,"We Found Our Zombies","Stairway to Heaven","Immunity","Tribal","CH0529","c(""416"", ""418"", ""420"", ""423"", ""424"")","c(""LJ"", ""Jefra"", ""Trish"", ""Woo"", ""Tony"")","c(""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,5,14,"We Found Our Zombies","Idol Hands","Reward","Tribal","CH0813","c(""411"", ""412"", ""416"", ""418"", ""420"", ""423"", ""424"")","c(""Cliff"", ""Lindsey"", ""LJ"", ""Jefra"", ""Trish"", ""Woo"", ""Tony"")","c(""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,5,16,"We Found Our Zombies","Idol Hands","Reward","Tribal","CH0813","c(""416"", ""418"", ""420"", ""423"", ""424"")","c(""LJ"", ""Jefra"", ""Trish"", ""Woo"", ""Tony"")","c(""Solana"", ""Solana"", ""Solana"", ""Solana"", ""Solana"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,6,19,"Head of the Snake","Sea Legs","Immunity","Individual","CH0254","423","Woo","NA","Winner"
"Survivor: Cagayan",28,7,22,"Mad Treasure Hunt","Keep on Your Toes","Immunity","Individual","CH0410","421","Spencer","NA","Winner"
"Survivor: Cagayan",28,7,22,"Mad Treasure Hunt","Rise and Shine","Reward","Team","CH0874","c(""418"", ""417"", ""416"", ""415"", ""421"")","c(""Jefra"", ""Jeremiah"", ""LJ"", ""Morgan"", ""Spencer"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,8,25,"Bag of Tricks","Chinese Zodiac Symbols","Immunity","Individual","CH0571","419","Tasha","NA","Winner"
"Survivor: Cagayan",28,8,25,"Bag of Tricks","Supertramp","Reward","Team","CH0886","c(""417"", ""421"", ""424"")","c(""Jeremiah"", ""Spencer"", ""Tony"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,9,28,"Sitting In My Spy Shack","Bow Diddley","Immunity","Individual","CH0268","419","Tasha","NA","Winner"
"Survivor: Cagayan",28,9,28,"Sitting In My Spy Shack","Boats, Brains and Brawn","Reward","Individual","CC0083","418","Jefra","NA","Winner"
"Survivor: Cagayan",28,9,28,"Sitting In My Spy Shack","Rove, Rove, Rove Your Boat","Reward","Team","CH0854","c(""417"", ""421"", ""419"", ""418"")","c(""Jeremiah"", ""Spencer"", ""Tasha"", ""Jefra"")","c(""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,10,30,"Chaos Is My Friend","Paddle Out","Immunity","Individual","CH0821","419","Tasha","NA","Winner"
"Survivor: Cagayan",28,10,30,"Chaos Is My Friend","Survivor Auction","Reward","Individual","CH0143","NA","NA","NA","Winner"
"Survivor: Cagayan",28,11,33,"Havoc to Wreak","Station by Station","Immunity","Individual","CH0510","421","Spencer","NA","Winner"
"Survivor: Cagayan",28,11,33,"Havoc to Wreak","Challenge Pitch","Reward","Team","CH0887","c(""422"", ""421"", ""423"")","c(""Kass"", ""Spencer"", ""Woo"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cagayan",28,12,36,"Straw That Broke The Camel's Back","Great Escape Run","Immunity","Individual","CH0383","421","Spencer","NA","Winner"
"Survivor: Cagayan",28,12,36,"Straw That Broke The Camel's Back","Mud Pack","Reward","Individual","CH0097","c(""424"", ""420"")","c(""Tony"", ""Trish"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: Cagayan",28,13,37,"It's Do or Die","Vertigo","Immunity","Individual","CH0134","422","Kass","NA","Winner"
"Survivor: Cagayan",28,13,38,"It's Do or Die","The Maze","Immunity","Individual","CH0124","423","Woo","NA","Winner"
"Survivor: San Juan del Sur",29,1,3,"Suck It Up and Survive","Rise and Shine","Immunity","Tribal","CH0874","c(""428"", ""429"", ""431"", ""433"", ""435"", ""437"", ""439"", ""440"", ""442"")","c(""Drew"", ""Kelley"", ""Julie"", ""Jeremy"", ""Reed"", ""Jon"", ""Keith"", ""Missy"", ""Natalie"")","c(""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,1,3,"Suck It Up and Survive","Man in the Box","Reward","Tribal","CH0891","c(""428"", ""429"", ""431"", ""433"", ""435"", ""437"", ""439"", ""440"", ""442"")","c(""Drew"", ""Kelley"", ""Julie"", ""Jeremy"", ""Reed"", ""Jon"", ""Keith"", ""Missy"", ""Natalie"")","c(""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,2,6,"Method To This Madness","Sumo at Sea","Immunity","Tribal","CH0852","c(""428"", ""429"", ""431"", ""433"", ""435"", ""437"", ""439"", ""440"", ""442"")","c(""Drew"", ""Kelley"", ""Julie"", ""Jeremy"", ""Reed"", ""Jon"", ""Keith"", ""Missy"", ""Natalie"")","c(""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,2,6,"Method To This Madness","Parallel Universe","Reward","Tribal","CH0892","c(""428"", ""429"", ""431"", ""433"", ""435"", ""437"", ""439"", ""440"", ""442"")","c(""Drew"", ""Kelley"", ""Julie"", ""Jeremy"", ""Reed"", ""Jon"", ""Keith"", ""Missy"", ""Natalie"")","c(""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,3,8,"Actions vs. Accusations","Game of Throw-Ins","Immunity","Tribal","CH0894","c(""428"", ""429"", ""431"", ""433"", ""435"", ""437"", ""439"", ""440"", ""442"")","c(""Drew"", ""Kelley"", ""Julie"", ""Jeremy"", ""Reed"", ""Jon"", ""Keith"", ""Missy"", ""Natalie"")","c(""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,3,8,"Actions vs. Accusations","Sunset Grill","Reward","Tribal","CH0893","c(""430"", ""432"", ""434"", ""436"", ""438"", ""441"")","c(""Dale"", ""Josh"", ""Wes"", ""Alec"", ""Baylor"", ""Jaclyn"")","c(""Coyopa"", ""Coyopa"", ""Coyopa"", ""Coyopa"", ""Coyopa"", ""Coyopa"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,4,10,"We're a Hot Mess","The Cruel Sea","Immunity","Tribal","CH0895","c(""430"", ""432"", ""434"", ""436"", ""438"", ""441"")","c(""Dale"", ""Josh"", ""Wes"", ""Alec"", ""Baylor"", ""Jaclyn"")","c(""Coyopa"", ""Coyopa"", ""Coyopa"", ""Coyopa"", ""Coyopa"", ""Coyopa"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,4,10,"We're a Hot Mess","Stomp-ede","Reward","Tribal","CH0219","c(""428"", ""429"", ""431"", ""433"", ""435"", ""437"", ""439"", ""440"", ""442"")","c(""Drew"", ""Kelley"", ""Julie"", ""Jeremy"", ""Reed"", ""Jon"", ""Keith"", ""Missy"", ""Natalie"")","c(""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,5,13,"Blood is Blood","Muddy Waters","Immunity","Tribal","CH0819","c(""431"", ""432"", ""433"", ""434"", ""435"", ""436"", ""442"")","c(""Julie"", ""Josh"", ""Jeremy"", ""Wes"", ""Reed"", ""Alec"", ""Natalie"")","c(""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,6,15,"Make Some Magic Happen","Flips, Flops and Flags","Immunity","Tribal","CH0899","c(""431"", ""432"", ""433"", ""434"", ""435"", ""436"", ""442"")","c(""Julie"", ""Josh"", ""Jeremy"", ""Wes"", ""Reed"", ""Alec"", ""Natalie"")","c(""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,6,15,"Make Some Magic Happen","Mask Match","Reward","Tribal","CH0611","c(""435"", ""431"", ""432"", ""433"", ""434"", ""436"", ""442"")","c(""Reed"", ""Julie"", ""Josh"", ""Jeremy"", ""Wes"", ""Alec"", ""Natalie"")","c(""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"", ""Hunahpu"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,7,18,"Million Dollar Decision","Roller Ball","Immunity","Individual","CH0741","439","Keith","NA","Winner"
"Survivor: San Juan del Sur",29,8,21,"Wrinkle In the Plan","Chinese Zodiac Symbols","Immunity","Individual","CH0571","433","Jeremy","NA","Winner"
"Survivor: San Juan del Sur",29,8,21,"Wrinkle In the Plan","Long Road to Ruins","Reward","Team","CH0900","c(""433"", ""439"", ""442"", ""435"", ""434"")","c(""Jeremy"", ""Keith"", ""Natalie"", ""Reed"", ""Wes"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,9,24,"Gettin' to Crunch Time","The Game is Afoot","Immunity","Individual","CH0902","438","Baylor","NA","Winner"
"Survivor: San Juan del Sur",29,9,24,"Gettin' to Crunch Time","Shake It Off","Reward","Individual","CH0901","c(""433"", ""442"", ""441"", ""437"", ""436"", ""438"", ""435"")","c(""Jeremy"", ""Natalie"", ""Jaclyn"", ""Jon"", ""Alec"", ""Baylor"", ""Reed"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: San Juan del Sur",29,10,26,"This Is Where We Build Trust","Uncomfortably Numb","Immunity","Individual","CH0907","435","Reed","NA","Winner"
"Survivor: San Juan del Sur",29,10,26,"This Is Where We Build Trust","Dirty Water Dog","Reward","Individual","CH0906","c(""435"", ""440"", ""436"", ""441"", ""437"")","c(""Reed"", ""Missy"", ""Alec"", ""Jaclyn"", ""Jon"")","c(""NA"", ""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: San Juan del Sur",29,11,29,"Kind Of Like Cream Cheese","Paddle Out","Immunity","Individual","CH0821","439","Keith","NA","Winner"
"Survivor: San Juan del Sur",29,11,29,"Kind Of Like Cream Cheese","Fallen Comrades","Reward","Individual","CH0112","440","Missy","NA","Winner"
"Survivor: San Juan del Sur",29,11,29,"Kind Of Like Cream Cheese","Crush","Reward","Individual","CH0239","c(""438"", ""442"")","c(""Baylor"", ""Natalie"")","c(""NA"", ""NA"")","c(""Chosen to participate"", ""Chosen to participate"")"
"Survivor: San Juan del Sur",29,12,32,"Still Holdin' On","A Bit Tipsy","Immunity","Individual","CH0062","437","Jon","NA","Winner"
"Survivor: San Juan del Sur",29,12,32,"Still Holdin' On","Ballin' a Jack","Reward","Individual","CH0912","c(""442"", ""441"", ""437"")","c(""Natalie"", ""Jaclyn"", ""Jon"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: San Juan del Sur",29,13,35,"Let's Make a Move","Vase Off","Immunity","Individual","CH0915","442","Natalie","NA","Winner"
"Survivor: San Juan del Sur",29,13,35,"Let's Make a Move","The Obstacle Course","Reward","Team","CH0039","c(""437"", ""438"", ""439"", ""440"")","c(""Jon"", ""Baylor"", ""Keith"", ""Missy"")","c(""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: San Juan del Sur",29,14,37,"This Is My Time","Spoon Man","Immunity","Individual","CH0064","439","Keith","NA","Winner"
"Survivor: San Juan del Sur",29,14,38,"This Is My Time","Out on a Limb","Immunity","Individual","CH0054","441","Jaclyn","NA","Winner"
"Survivor: San Juan del Sur",29,14,37,"This Is My Time","Pole Dancing","Reward","Individual","CH0491","439","Keith","NA","Winner"
"Survivor: Worlds Apart",30,1,3,"It's Survivor Warfare","Ladder Daze","Reward and Immunity","Tribal","CH0916","c(""444"", ""445"", ""450"", ""451"", ""452"", ""458"", ""460"", ""457"", ""455"", ""456"", ""449"", ""446"")","c(""Vince"", ""Nina"", ""Hali"", ""Joe"", ""Jenn"", ""Will"", ""Mike"", ""Rodney"", ""Dan"", ""Sierra"", ""Kelly"", ""Lindsey"")","c(""Nagarote"", ""Nagarote"", ""Nagarote"", ""Nagarote"", ""Nagarote"", ""Nagarote"", ""Escameca"", ""Escameca"", ""Escameca"", ""Escameca"", ""Escameca"", ""Escameca"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Worlds Apart",30,2,6,"It Will Be My Revenge","Strung Out","Reward and Immunity","Tribal","CH0395","c(""447"", ""448"", ""453"", ""454"", ""459"")","c(""Max"", ""Joaquin"", ""Shirin"", ""Tyler"", ""Carolyn"")","c(""Masaya"", ""Masaya"", ""Masaya"", ""Masaya"", ""Masaya"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Worlds Apart",30,3,8,"Crazy is as Crazy Does","Dear Liza","Reward and Immunity","Tribal","CH0787","c(""446"", ""449"", ""455"", ""456"", ""457"", ""460"", ""459"", ""447"", ""453"", ""448"", ""454"")","c(""Lindsey"", ""Kelly"", ""Dan"", ""Sierra"", ""Rodney"", ""Mike"", ""Carolyn"", ""Max"", ""Shirin"", ""Joaquin"", ""Tyler"")","c(""Escameca"", ""Escameca"", ""Escameca"", ""Escameca"", ""Escameca"", ""Escameca"", ""Masaya"", ""Masaya"", ""Masaya"", ""Masaya"", ""Masaya"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Worlds Apart",30,4,11,"Winner Winner, Chicken Dinner","House of the Holey","Immunity","Tribal","CH0917","c(""450"", ""451"", ""452"", ""458"", ""447"", ""448"", ""453"", ""454"", ""459"")","c(""Hali"", ""Joe"", ""Jenn"", ""Will"", ""Max"", ""Joaquin"", ""Shirin"", ""Tyler"", ""Carolyn"")","c(""Nagarote"", ""Nagarote"", ""Nagarote"", ""Nagarote"", ""Masaya"", ""Masaya"", ""Masaya"", ""Masaya"", ""Masaya"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
